state_abbr,year,shall_level,income,population,violent,murder,robbery
OH,1979,0,9088.0,10731000.0,457.5,8.06,194.84670580560993
OH,1980,0,9928.0,10766808.0,498.3,8.09,223.66889053840282
OH,1981,0,10807.0,10776000.0,496.6,7.41,236.90608760207868
OH,1982,0,11342.0,10791000.0,436.7,6.26,183.5696413678065
OH,1983,0,12029.0,10746000.0,397.9,5.58,159.42676344686393
OH,1984,0,13271.0,10752000.0,385.3,5.12,145.61011904761904
OH,1985,0,14098.0,10744000.0,381.6,5.16,133.10685033507073
OH,1986,0,14764.0,10752000.0,420.9,5.53,142.14099702380952
OH,1987,0,15379.0,10784000.0,421.3,5.84,153.10645400593472
OH,1988,0,16496.0,10872000.0,452.0,5.38,161.3870493009566
OH,1989,0,17687.0,10907000.0,468.6,5.98,170.85358026955166
OH,1990,0,18682.0,10847115.0,506.2,6.11,188.53861141879662
OH,1991,0,18991.0,10939000.0,561.8,7.16,215.1567784989487
OH,1992,0,20044.0,11016000.0,525.9,6.57,199.0286855482934
OH,1993,0,20735.0,11091000.0,504.1,6.01,192.70579749346317
OH,1994,0,21796.0,11102000.0,485.8,5.96,187.54278508376868
OH,1995,0,22742.0,11151000.0,482.5,5.38,178.7373329746211
OH,1996,0,23719.0,11173000.0,428.7,4.82,164.1099078134789
OH,1997,0,25024.0,11186000.0,435.4,4.68,158.7251922045414
OH,1998,0,26388.0,11209000.0,362.5,3.95,133.46418056918546
OH,1999,0,27119.0,11256654.0,316.4,3.53,127.96875519137392
OH,2000,0,28496.0,11353140.0,334.1,3.68,137.49500138287735
OH,2001,0,29261.0,11389785.0,351.4,3.97,151.00372834078956
OH,2002,0,29669.0,11408699.0,351.7,4.61,156.64362781417933
OH,2003,0,30471.0,11437680.0,333.9,4.6,147.7135223227088
OH,2004,1,31588.0,11450143.0,338.7,4.42,152.21643956761065
OH,2005,1,32419.0,11470685.0,350.1,5.14,162.78888313993454
OH,2006,1,33976.0,11478006.0,361.5,4.88,169.17572616707116
OH,2007,1,35371.0,11466917.0,355.4,4.61,160.03429692566885
OH,2008,1,36654.0,11485910.0,352.0,4.76,162.86040897064316
OH,2009,1,35593.0,11542645.0,331.9,4.57,153.08449666432605
OH,2010,1,36580.0,11537968.0,314.7,4.15,142.88477832491822
OH,2011,1,38927.0,11541007.0,305.2,4.33,138.55809982612436
OH,2012,1,40279.0,11553031.0,301.5,4.14,133.26372966540123
OH,2013,1,40752.0,11572005.0,291.4,4.13,125.15549379731516
OH,2014,1,42277.0,11596998.0,285.7,4.0,110.20093303456635
OH,2015,1,43799.0,11605090.0,296.2,4.5,108.7195359967049
OH,2016,1,44574.0,11622554.0,307.7,5.88,108.18620416820606
OH,2017,1,46114.0,11664129.0,296.8,6.35,96.2266449556585
OH,2018,1,47821.0,11676341.0,294.8,5.1,82.2860517691287
OH,2019,1,49395.0,11696507.0,296.0,4.99,75.75765995779766
OH,2020,1,52852.0,11693217.0,308.8,7.01,66.92768978801983
OH,2021,1,57537.0,11764342.0,317.4,7.51,59.30633434492129
OH,2022,2,58300.0,11756058.0,298.0,6.27,53.64893572318204
OK,1979,0,8557.0,2892000.0,405.2,9.72,102.5587828492393
OK,1980,0,9631.0,3001252.0,419.5,9.96,104.85623999584173
OK,1981,0,11044.0,3098000.0,426.8,9.01,115.36475145255004
OK,1982,0,11902.0,3177000.0,443.9,10.83,132.766761095373
OK,1983,0,11880.0,3298000.0,423.4,7.55,128.7143723468769
OK,1984,0,12752.0,3298000.0,407.5,7.82,111.2189205579139
OK,1985,0,13326.0,3301000.0,422.0,7.69,106.81611632838535
OK,1986,0,13486.0,3305000.0,436.4,8.14,106.535552193646
OK,1987,0,13588.0,3272000.0,417.6,7.46,109.50488997555011
OK,1988,0,14393.0,3263000.0,434.5,7.45,105.05669629175605
OK,1989,0,15387.0,3224000.0,491.5,6.51,126.24069478908187
OK,1990,0,16232.0,3145585.0,547.5,8.04,121.94869952647917
OK,1991,0,16604.0,3175000.0,583.7,7.24,128.94488188976376
OK,1992,0,17389.0,3212000.0,622.8,6.54,136.23910336239103
OK,1993,0,17895.0,3231000.0,634.8,8.45,121.7889198390591
OK,1994,0,18520.0,3258000.0,651.5,6.94,128.11540822590547
OK,1995,0,19152.0,3278000.0,664.1,12.2,115.55826723611959
OK,1996,1,20092.0,3301000.0,597.1,6.76,106.60405937594668
OK,1997,1,21071.0,3317000.0,559.5,6.9,103.8890563762436
OK,1998,1,22009.0,3347000.0,539.4,6.1,91.96295189722139
OK,1999,1,22390.0,3358044.0,508.2,6.88,82.93518488739278
OK,2000,1,24124.0,3450654.0,497.8,5.27,75.78273567851195
OK,2001,1,25557.0,3469577.0,510.9,5.33,79.14509463257336
OK,2002,1,25999.0,3489700.0,504.0,4.67,84.99297933919821
OK,2003,1,27184.0,3506469.0,506.4,5.87,91.9443462925239
OK,2004,1,29194.0,3523546.0,500.5,5.28,87.69574740900218
OK,2005,1,31699.0,3543442.0,509.2,5.28,91.15430702689645
OK,2006,1,34650.0,3579212.0,500.2,5.87,87.8685028995209
OK,2007,1,35493.0,3617316.0,504.1,6.19,93.77118283279647
OK,2008,1,39154.0,3642361.0,531.5,5.9,101.52755314478713
OK,2009,1,35835.0,3687050.0,503.4,6.35,91.07552108053865
OK,2010,1,37157.0,3760184.0,481.4,5.19,88.95841267342236
OK,2011,1,39694.0,3784163.0,457.5,5.6,86.88843477408346
OK,2012,1,41905.0,3815780.0,474.4,5.77,85.12021133293848
OK,2013,1,43607.0,3853118.0,446.1,5.14,78.45594139603303
OK,2014,1,45884.0,3879610.0,413.8,4.64,79.20899265647836
OK,2015,1,44279.0,3907414.0,428.6,6.14,77.23778437606049
OK,2016,1,42053.0,3921207.0,455.3,6.3,80.94446429377484
OK,2017,1,43873.0,3932640.0,457.4,6.18,76.46263070100493
OK,2018,1,46030.0,3940235.0,474.6,5.46,71.18864737763103
OK,2019,1,48177.0,3960676.0,436.3,6.94,60.166496830339064
OK,2020,2,49993.0,3980783.0,458.6,7.44,59.05873291761947
OK,2021,2,54574.0,3991225.0,438.0,7.62,44.973660968750195
OK,2022,2,57929.0,4019800.0,427.0,6.97,41.295586845116674
OR,1979,0,9460.0,2527000.0,545.4,4.23,130.55005935892362
OR,1980,0,10237.0,2610477.0,490.4,5.06,152.38594325864585
OR,1981,0,10927.0,2647000.0,478.7,4.42,180.58179070646014
OR,1982,0,11254.0,2649000.0,473.0,5.13,167.3461683654209
OR,1983,0,12029.0,2662000.0,487.8,4.09,170.2854996243426
OR,1984,0,12953.0,2674000.0,506.1,4.79,168.58638743455495
OR,1985,0,13581.0,2687000.0,551.1,4.65,185.56010420543356
OR,1986,0,14233.0,2698000.0,549.7,6.6,205.8932542624166
OR,1987,0,14820.0,2724000.0,539.5,5.62,195.9618208516887
OR,1988,0,15952.0,2741000.0,545.7,5.07,192.95877417001094
OR,1989,0,17213.0,2820000.0,518.6,4.75,151.84397163120568
OR,1990,1,18153.0,2842321.0,506.8,3.8,144.31867477318713
OR,1991,1,18686.0,2922000.0,506.3,4.55,150.1368925393566
OR,1992,1,19528.0,2977000.0,510.2,4.67,151.39402082633524
OR,1993,1,20428.0,3032000.0,503.1,4.62,129.6174142480211
OR,1994,1,21444.0,3086000.0,520.6,4.86,138.17239144523654
OR,1995,1,22624.0,3141000.0,522.4,4.11,137.91786055396372
OR,1996,1,23919.0,3204000.0,463.1,4.03,122.15980024968789
OR,1997,1,24900.0,3243000.0,444.4,2.93,117.5146469318532
OR,1998,1,25915.0,3282000.0,419.8,3.84,105.17976843388178
OR,1999,1,26498.0,3316154.0,374.9,2.65,86.18417600630127
OR,2000,1,28257.0,3421399.0,350.7,2.05,84.40991535918494
OR,2001,1,28774.0,3473441.0,306.6,2.42,79.14342002642336
OR,2002,1,28759.0,3520355.0,292.5,2.05,77.88987190212352
OR,2003,1,29523.0,3564330.0,294.8,1.91,79.87475907112977
OR,2004,1,30980.0,3591363.0,298.6,2.51,76.60044389831938
OR,2005,1,32125.0,3638871.0,287.0,2.2,68.09804469573118
OR,2006,1,34488.0,3700758.0,284.6,2.38,73.25526284074776
OR,2007,1,35624.0,3747455.0,293.9,2.03,76.42520056945312
OR,2008,1,36856.0,3790060.0,261.4,2.3,70.07804625784289
OR,2009,1,35286.0,3825657.0,260.6,2.3,65.32211329975479
OR,2010,1,35941.0,3838332.0,251.4,2.5,63.07427288728541
OR,2011,1,37531.0,3868229.0,249.3,2.17,57.83008193155059
OR,2012,1,39128.0,3899801.0,247.1,2.33,62.02880608523358
OR,2013,1,39462.0,3928068.0,242.8,2.09,60.945991769999914
OR,2014,1,41654.0,3971202.0,259.2,2.12,57.161534467398035
OR,2015,1,44166.0,4024634.0,265.4,2.73,53.744017468420736
OR,2016,1,45467.0,4085989.0,268.8,2.84,56.46123863769579
OR,2017,1,47566.0,4146592.0,280.4,2.53,59.66345374707712
OR,2018,1,50209.0,4181886.0,290.4,2.06,60.14032902857706
OR,2019,1,52190.0,4216116.0,293.7,2.78,55.24041558628843
OR,2020,1,56663.0,4241507.0,291.9,2.95,51.3968266467555
OR,2021,1,62647.0,4256301.0,341.3,4.79,60.592519185085834
OR,2022,1,63691.0,4240137.0,349.4,4.74,69.0072042483533
PA,1979,0,9156.0,11731000.0,333.6,6.17,152.20356320859264
PA,1980,0,10038.0,11824220.0,363.9,6.84,177.93139843473818
PA,1981,0,11079.0,11864000.0,371.7,6.14,186.58968307484827
PA,1982,0,11847.0,11865000.0,360.4,5.71,175.3560893383902
PA,1983,0,12436.0,11895000.0,342.8,4.9,172.34972677595627
PA,1984,0,13437.0,11901000.0,320.6,4.52,148.35728090076466
PA,1985,0,14298.0,11853000.0,331.1,4.64,147.0429427149245
PA,1986,0,15022.0,11889000.0,358.6,5.54,152.11540079064682
PA,1987,0,15818.0,11936000.0,369.4,5.38,144.44537533512064
PA,1988,0,17137.0,12027000.0,362.0,5.49,138.08098445165044
PA,1989,1,18526.0,12040000.0,378.6,6.25,149.70930232558138
PA,1990,1,19566.0,11881643.0,431.0,6.74,176.154089127236
PA,1991,1,20267.0,11961000.0,450.0,6.34,193.88847086364015
PA,1992,1,21238.0,12009000.0,427.0,6.21,180.70613706386877
PA,1993,1,21911.0,12048000.0,417.5,6.83,178.9757636122178
PA,1994,1,22592.0,12052000.0,426.7,5.91,186.66611350813145
PA,1995,1,23556.0,12072000.0,427.3,6.25,189.34724983432739
PA,1996,1,24699.0,12056000.0,480.3,5.69,188.9847378898474
PA,1997,1,25935.0,12020000.0,442.1,5.87,156.30615640599004
PA,1998,1,27309.0,12001000.0,420.5,5.27,164.87792683943005
PA,1999,1,28416.0,11994016.0,420.5,4.94,155.6609562635234
PA,2000,1,30339.0,12281054.0,420.0,4.9,147.82933126098135
PA,2001,1,31563.0,12303104.0,409.9,5.29,142.2405272685657
PA,2002,1,32084.0,12328827.0,402.1,5.06,139.21032390186025
PA,2003,1,33066.0,12370761.0,397.8,5.23,145.34271577957088
PA,2004,1,34860.0,12394471.0,411.5,5.24,149.05033058692055
PA,2005,1,36173.0,12405348.0,425.3,6.09,154.88481258244428
PA,2006,1,37803.0,12440621.0,442.3,5.96,169.56549034007224
PA,2007,1,40008.0,12432792.0,416.7,5.83,156.36069516806845
PA,2008,1,41467.0,12448279.0,410.0,5.66,151.61131912290847
PA,2009,1,40446.0,12604767.0,382.3,5.27,138.86809649079592
PA,2010,1,42097.0,12717722.0,366.5,5.13,128.75733562976137
PA,2011,1,44119.0,12743948.0,362.4,5.01,126.84452259221398
PA,2012,1,45637.0,12764475.0,355.5,5.54,123.27181493950985
PA,2013,1,45902.0,12781296.0,335.1,4.78,115.31694438498255
PA,2014,1,47467.0,12793767.0,315.0,4.77,105.87186713655174
PA,2015,1,49291.0,12791904.0,315.4,5.2,101.35316837899971
PA,2016,1,50572.0,12787085.0,315.9,5.27,96.30029048841077
PA,2017,1,51886.0,12790447.0,313.0,5.8,92.07653180533877
PA,2018,1,54468.0,12800922.0,305.4,6.12,76.97883011864302
PA,2019,1,56139.0,12798883.0,306.0,5.28,76.17070958457859
PA,2020,1,60281.0,12783254.0,389.5,7.89,83.92229396364964
PA,2021,1,64003.0,13012059.0,281.8,8.35,63.07226242979685
PA,2022,1,65080.0,12972008.0,287.2,8.13,69.28765384665196
RI,1979,0,8742.0,929000.0,375.1,3.23,109.68783638320774
RI,1980,0,9901.0,945835.0,408.5,4.44,118.62534162935395
RI,1981,0,10971.0,952000.0,441.7,4.2,132.03781512605042
RI,1982,0,11799.0,958000.0,401.8,3.65,114.71816283924842
RI,1983,0,12741.0,955000.0,355.2,2.72,112.87958115183247
RI,1984,0,13890.0,962000.0,334.7,3.43,113.40956340956342
RI,1985,0,14864.0,968000.0,346.6,3.62,115.9090909090909
RI,1986,0,15799.0,975000.0,335.5,3.49,118.66666666666666
RI,1987,0,16655.0,986000.0,359.7,3.55,107.7079107505071
RI,1988,0,18289.0,995000.0,396.7,4.12,115.17587939698493
RI,1989,0,19816.0,998000.0,378.0,4.91,112.4248496993988
RI,1990,0,20309.0,1003464.0,431.9,4.78,121.97747004376838
RI,1991,0,20431.0,1004000.0,462.0,3.69,122.90836653386455
RI,1992,0,21305.0,1005000.0,394.5,3.58,94.5273631840796
RI,1993,0,22149.0,1000000.0,401.7,3.9,101.1
RI,1994,0,22689.0,997000.0,375.5,4.11,87.2617853560682
RI,1995,0,23873.0,990000.0,368.0,3.33,92.32323232323232
RI,1996,0,24599.0,990000.0,347.2,2.53,83.23232323232322
RI,1997,0,25898.0,987000.0,333.5,2.53,71.63120567375887
RI,1998,0,27493.0,988000.0,312.1,2.43,66.70040485829959
RI,1999,0,28432.0,990819.0,286.6,3.63,79.53016645825322
RI,2000,0,30350.0,1048319.0,297.7,4.29,87.95032809669576
RI,2001,0,31795.0,1059659.0,309.3,3.68,93.04880154842266
RI,2002,0,32801.0,1068326.0,285.6,3.84,85.7416181951951
RI,2003,0,34256.0,1076084.0,285.7,2.32,77.13152504823043
RI,2004,0,35867.0,1079916.0,247.5,2.41,67.6904499979628
RI,2005,0,36746.0,1073579.0,252.4,3.17,72.28159269136226
RI,2006,0,38719.0,1067610.0,230.4,2.53,69.31370069594702
RI,2007,0,40608.0,1057832.0,229.1,1.8,71.8450566819684
RI,2008,0,41487.0,1050788.0,252.8,2.95,83.74667392471174
RI,2009,0,40588.0,1053209.0,254.3,3.04,74.53411431159438
RI,2010,0,42630.0,1052528.0,257.4,2.76,74.29731085538816
RI,2011,0,44095.0,1050646.0,246.1,1.9,70.81357564774434
RI,2012,0,45298.0,1050304.0,253.0,2.48,68.07552860885991
RI,2013,0,45104.0,1053354.0,257.3,2.94,64.84049996487411
RI,2014,0,46630.0,1054907.0,219.9,2.46,50.24139568701317
RI,2015,0,48049.0,1055607.0,243.0,2.94,51.81852716020261
RI,2016,0,48515.0,1057566.0,239.1,2.74,51.155199770037996
RI,2017,0,50414.0,1056486.0,234.2,1.99,44.865715210613295
RI,2018,0,52132.0,1058287.0,219.8,1.51,42.805023590009135
RI,2019,0,55123.0,1058158.0,222.7,2.46,39.78611889717793
RI,2020,0,59277.0,1057125.0,230.8,3.03,31.784320681092584
RI,2021,0,63101.0,1096985.0,200.5,3.37,25.251028956640244
RI,2022,0,64538.0,1093734.0,173.4,1.65,24.594645498814156
SC,1979,0,7219.0,2932000.0,678.3,12.55,107.63983628922237
SC,1980,0,7967.0,3064557.0,660.0,11.36,118.12474037846253
SC,1981,0,8839.0,3166000.0,640.4,10.42,120.18319646241315
SC,1982,0,9315.0,3203000.0,720.0,10.86,122.41648454573836
SC,1983,0,10034.0,3264000.0,616.8,9.83,104.93259803921568
SC,1984,0,11048.0,3300000.0,624.5,9.24,103.27272727272728
SC,1985,0,11713.0,3347000.0,631.0,9.08,93.90498954287422
SC,1986,0,12371.0,3378000.0,674.6,8.61,99.49674363528716
SC,1987,0,13087.0,3425000.0,664.9,9.28,101.1094890510949
SC,1988,0,14128.0,3493000.0,741.2,9.3,124.73518465502434
SC,1989,0,15178.0,3512000.0,813.7,9.11,130.2391799544419
SC,1990,0,16106.0,3486703.0,976.6,11.19,152.378909244636
SC,1991,0,16505.0,3560000.0,972.5,11.29,171.12359550561797
SC,1992,0,17306.0,3603000.0,944.5,10.35,170.63558145989452
SC,1993,0,17976.0,3643000.0,1023.4,10.35,187.34559429041997
SC,1994,0,18848.0,3664000.0,1030.5,9.63,186.05349344978166
SC,1995,0,19740.0,3673000.0,981.9,7.95,175.90525456030494
SC,1996,0,20719.0,3699000.0,996.9,8.98,171.9653960529873
SC,1997,1,21685.0,3760000.0,990.3,8.35,176.17021276595744
SC,1998,1,22900.0,3836000.0,903.2,7.98,154.9270072992701
SC,1999,1,23687.0,3885736.0,847.2,6.64,148.23446574857374
SC,2000,1,25025.0,4012012.0,828.1,7.25,155.03443160189948
SC,2001,1,25644.0,4062125.0,815.2,8.12,147.38591254577346
SC,2002,1,26122.0,4103770.0,822.7,7.26,140.69989302519392
SC,2003,1,26792.0,4148744.0,806.4,7.3,139.82545078703336
SC,2004,1,27892.0,4197892.0,789.9,6.81,130.25585222297286
SC,2005,1,29136.0,4246933.0,767.4,7.39,133.20200718965899
SC,2006,1,30789.0,4321249.0,771.1,8.38,136.58088205516506
SC,2007,1,32190.0,4407709.0,785.7,8.26,144.15652212975039
SC,2008,1,33110.0,4479800.0,731.0,6.85,147.21639358899952
SC,2009,1,31973.0,4561242.0,675.2,6.69,126.12792743730765
SC,2010,1,32749.0,4637106.0,602.2,5.71,108.19248039617814
SC,2011,1,34406.0,4673348.0,596.9,6.85,99.09384021904638
SC,2012,1,35807.0,4723417.0,560.5,7.03,95.50289546741267
SC,2013,1,35923.0,4771929.0,508.5,6.39,83.09008788689019
SC,2014,1,37755.0,4829160.0,497.8,6.67,83.20287586246883
SC,2015,1,39598.0,4894834.0,499.5,8.31,80.69732293270823
SC,2016,1,40752.0,4959822.0,506.8,7.22,82.07955850028489
SC,2017,1,42385.0,5021219.0,506.1,7.57,77.35173470824515
SC,2018,1,43817.0,5084156.0,500.8,8.08,70.65086122455723
SC,2019,1,46150.0,5157702.0,510.1,8.82,64.46669466363122
SC,2020,1,48763.0,5218040.0,530.7,10.52,59.83089435880139
SC,2021,1,53389.0,5193266.0,513.8,11.36,49.67971985259372
SC,2022,1,54550.0,5282634.0,499.0,10.58,40.6804635717712
SD,1979,0,8222.0,689000.0,159.1,2.03,20.319303338171263
SD,1980,0,8275.0,688217.0,126.8,0.73,20.05181505251977
SD,1981,0,9648.0,685000.0,104.8,1.75,17.81021897810219
SD,1982,0,10153.0,691000.0,99.0,2.75,17.0767004341534
SD,1983,0,10501.0,700000.0,120.0,2.14,15.857142857142858
SD,1984,0,11858.0,706000.0,147.5,1.84,14.872521246458923
SD,1985,1,12144.0,708000.0,136.6,1.84,17.09039548022599
SD,1986,1,12711.0,708000.0,124.7,3.95,16.242937853107343
SD,1987,1,13366.0,709000.0,119.7,1.83,12.270803949224259
SD,1988,1,13952.0,715000.0,113.7,3.08,12.167832167832168
SD,1989,1,15044.0,715000.0,135.5,1.26,11.748251748251748
SD,1990,1,16474.0,696004.0,162.8,2.01,12.356250826144679
SD,1991,1,17028.0,703000.0,182.2,1.71,18.77667140825036
SD,1992,1,18147.0,711000.0,194.5,0.56,16.877637130801688
SD,1993,1,18722.0,715000.0,208.4,3.36,14.965034965034963
SD,1994,1,19943.0,721000.0,227.6,1.39,18.723994452149793
SD,1995,1,20144.0,729000.0,207.5,1.78,25.925925925925927
SD,1996,1,22117.0,732000.0,177.2,1.23,18.852459016393443
SD,1997,1,22571.0,738000.0,197.4,1.36,23.306233062330623
SD,1998,1,24265.0,738000.0,154.3,1.36,20.18970189701897
SD,1999,1,25251.0,733133.0,167.4,2.46,14.049292556739363
SD,2000,1,26727.0,754844.0,166.8,0.93,17.35457922431655
SD,2001,1,27563.0,758324.0,154.4,0.92,13.582584752691462
SD,2002,1,27497.0,760437.0,177.5,1.45,15.38588995538092
SD,2003,1,29883.0,764905.0,173.7,1.31,13.596459691072747
SD,2004,1,31871.0,770621.0,171.2,2.21,14.533733184016526
SD,2005,1,33534.0,774883.0,179.0,2.32,18.71250240358867
SD,2006,1,34983.0,781919.0,264.9,3.84,20.206696601566147
SD,2007,1,38330.0,796214.0,241.9,3.89,14.820136295016164
SD,2008,1,40891.0,804194.0,276.9,4.6,16.66264607793642
SD,2009,1,39435.0,812383.0,218.7,3.69,14.402073898641405
SD,2010,1,41275.0,816598.0,268.9,2.82,18.858728529827406
SD,2011,1,44532.0,823593.0,255.6,2.43,20.277005754055704
SD,2012,1,44996.0,834047.0,323.8,2.76,18.823879229827575
SD,2013,1,44988.0,845510.0,323.2,2.13,18.45040271552081
SD,2014,1,46732.0,853304.0,328.3,2.7,23.321114163299363
SD,2015,1,48308.0,857919.0,384.9,3.85,25.060640922977576
SD,2016,1,48284.0,861542.0,422.0,3.25,31.80344080729668
SD,2017,1,49408.0,873286.0,429.8,3.09,30.230646088452122
SD,2018,1,51579.0,878698.0,396.4,1.37,25.264652929675496
SD,2019,2,54408.0,887127.0,397.1,1.8,21.417452067178655
SD,2020,2,59595.0,892717.0,501.4,4.48,30.692817544641805
SD,2021,2,67188.0,896164.0,391.8,3.01,19.63926245642539
SD,2022,2,69795.0,909824.0,379.0,4.4,25.279614518851997
TN,1979,0,7620.0,4380000.0,414.0,9.82,166.14155251141554
TN,1980,0,8280.0,4545590.0,458.1,10.76,180.57061899555393
TN,1981,0,9157.0,4610000.0,412.6,9.72,171.71366594360086
TN,1982,0,9693.0,4651000.0,421.1,9.72,175.72565039776393
TN,1983,0,10317.0,4685000.0,402.0,8.75,172.7641408751334
TN,1984,0,11403.0,4717000.0,445.4,8.35,166.77973288106847
TN,1985,0,12130.0,4762000.0,474.4,9.01,180.89038219235616
TN,1986,0,12916.0,4803000.0,539.6,10.43,207.74515927545283
TN,1987,0,13751.0,4855000.0,533.5,9.15,193.80020597322348
TN,1988,0,14850.0,4919000.0,532.7,9.37,173.55153486480992
TN,1989,0,15836.0,4940000.0,548.9,8.44,160.44534412955466
TN,1990,0,16710.0,4877185.0,670.4,10.48,191.19635609475546
TN,1991,0,17334.0,4953000.0,725.9,11.04,212.86089238845148
TN,1992,0,18619.0,5024000.0,746.2,10.35,218.2324840764331
TN,1993,0,19472.0,5099000.0,765.8,10.22,220.12159246911162
TN,1994,0,20345.0,5175000.0,747.9,9.31,207.43961352657007
TN,1995,0,21452.0,5256000.0,771.5,10.6,223.2115677321157
TN,1996,0,22274.0,5320000.0,774.0,9.45,223.7218045112782
TN,1997,1,23237.0,5368000.0,789.7,9.52,213.9903129657228
TN,1998,1,25091.0,5431000.0,715.0,8.47,177.9966856932425
TN,1999,1,25756.0,5483535.0,695.0,7.13,156.79666492508937
TN,2000,1,26998.0,5689283.0,707.2,7.21,166.36542777007224
TN,2001,1,27496.0,5749398.0,744.0,7.36,177.7403477720624
TN,2002,1,28102.0,5789796.0,717.8,7.25,162.579130594584
TN,2003,1,29059.0,5845208.0,691.3,6.77,161.03789634175553
TN,2004,1,30435.0,5893298.0,697.6,6.06,150.39117315974858
TN,2005,1,31410.0,5955745.0,757.3,7.24,168.05622134594412
TN,2006,1,32878.0,6038803.0,762.5,6.94,184.52332357919275
TN,2007,1,33963.0,6156719.0,755.0,6.58,179.20259151018587
TN,2008,1,34954.0,6214888.0,722.7,6.63,173.84062271114138
TN,2009,1,34427.0,6296254.0,666.0,7.43,153.31338284637184
TN,2010,1,35809.0,6357436.0,612.0,5.65,131.51528383455218
TN,2011,1,37696.0,6399787.0,607.8,5.94,126.28545293773058
TN,2012,1,39079.0,6454914.0,638.5,6.2,126.27588841617408
TN,2013,1,39099.0,6497269.0,585.8,5.16,112.86280435672279
TN,2014,1,40225.0,6547779.0,610.7,5.64,110.99947020203341
TN,2015,1,41937.0,6595056.0,618.9,6.34,113.70638854317538
TN,2016,1,42938.0,6649404.0,638.5,7.44,117.73987563396659
TN,2017,1,44407.0,6708794.0,655.0,8.02,117.26399707607656
TN,2018,1,46449.0,6771631.0,630.4,7.5,106.65082016430014
TN,2019,1,48903.0,6830325.0,598.9,7.54,90.24460768704272
TN,2020,1,51979.0,6886834.0,672.7,9.63,80.95156642370064
TN,2021,2,57707.0,6968351.0,671.8,10.17,70.89195133827215
TN,2022,2,59097.0,7051339.0,637.4,9.18,68.92307971578164
TX,1979,0,8978.0,13385000.0,507.9,16.7,191.75943220022413
TX,1980,0,9986.0,14169829.0,550.3,16.88,208.52051213885503
TX,1981,0,11407.0,14755000.0,532.4,16.58,193.3446289393426
TX,1982,0,12095.0,15280000.0,577.1,16.14,220.01308900523557
TX,1983,0,12577.0,15724000.0,512.2,14.24,189.3220554566268
TX,1984,0,13533.0,15989000.0,505.0,13.09,178.49771718056164
TX,1985,0,14346.0,16370000.0,550.0,13.02,193.5247403787416
TX,1986,0,14422.0,16682000.0,658.9,13.54,239.90528713583507
TX,1987,0,14605.0,16789000.0,631.1,11.67,226.65435701947706
TX,1988,0,15480.0,16780000.0,652.6,12.05,234.2133492252682
TX,1989,0,16399.0,16991000.0,658.5,11.94,223.13577776469896
TX,1990,0,17451.0,16986510.0,761.4,14.06,260.77752286961834
TX,1991,0,17913.0,17349000.0,840.1,15.29,286.47184275750766
TX,1992,0,18941.0,17656000.0,806.3,12.68,252.5373810602628
TX,1993,0,19604.0,18031000.0,762.1,11.91,224.44124008651764
TX,1994,0,20266.0,18378000.0,706.5,11.0,204.826422896942
TX,1995,0,21223.0,18724000.0,663.9,9.04,179.80666524246956
TX,1996,1,22362.0,19128000.0,644.4,7.72,171.49728147218735
TX,1997,1,23924.0,19439000.0,602.5,6.83,157.01424970420288
TX,1998,1,25543.0,19760000.0,564.6,6.81,145.1265182186235
TX,1999,1,26452.0,20044141.0,560.3,6.07,146.701223065633
TX,2000,1,28253.0,20851820.0,545.1,5.94,145.10483976938224
TX,2001,1,29601.0,21370983.0,571.6,6.23,165.40184417347578
TX,2002,1,29481.0,21736925.0,579.7,5.99,172.8855392379557
TX,2003,1,30176.0,22103374.0,553.1,6.43,167.4721696334686
TX,2004,1,31097.0,22471549.0,540.9,6.07,159.3882112888613
TX,2005,1,33136.0,22928508.0,528.1,6.14,156.0938897550595
TX,2006,1,35422.0,23507783.0,517.3,5.9,158.4836817661623
TX,2007,1,36879.0,23904380.0,510.4,5.94,162.2213167628694
TX,2008,1,39841.0,24326974.0,508.0,5.63,155.13232348585564
TX,2009,1,37234.0,24782302.0,491.0,5.37,153.42400395249803
TX,2010,1,38911.0,25253466.0,448.4,4.95,130.05343504135234
TX,2011,1,41941.0,25631778.0,408.6,4.41,111.65827044850342
TX,2012,1,43869.0,26060796.0,408.6,4.41,116.59275487978188
TX,2013,1,44403.0,26505637.0,410.3,4.3,120.0122072146389
TX,2014,1,46747.0,26979078.0,406.7,4.42,114.98169062708519
TX,2015,1,46767.0,27429639.0,412.7,4.8,116.38505340883269
TX,2016,1,45868.0,27904862.0,433.8,5.3,119.32687572509765
TX,2017,1,48524.0,28322717.0,437.8,4.96,113.40719889267686
TX,2018,1,51346.0,28628666.0,412.9,4.64,98.98819595715706
TX,2019,1,53271.0,28986794.0,421.8,4.94,100.48023938073318
TX,2020,1,54825.0,29360759.0,446.5,6.58,91.39409509134283
TX,2021,1,60396.0,29558864.0,453.0,7.06,76.47790524020138
TX,2022,2,63758.0,30029572.0,436.2,6.91,70.63037728276646
UT,1979,0,7747.0,1367000.0,304.2,4.83,77.68836869056328
UT,1980,0,8365.0,1458729.0,303.3,3.77,80.20681017515933
UT,1981,0,9158.0,1516000.0,298.6,3.3,84.82849604221636
UT,1982,0,9663.0,1554000.0,285.7,3.41,86.48648648648648
UT,1983,0,10117.0,1619000.0,256.0,3.46,64.29894996911675
